iter	Logloss
126	0.002317942541
127	0.002268106433
128	0.002256286447
129	0.00223740066
130	0.002203521049
131	0.002157802453
132	0.002146618371
133	0.002137221741
134	0.002122581314
135	0.002099477548
136	0.002045210268
137	0.002029362164
138	0.002020928268
139	0.001973664833
140	0.001962440981
141	0.001929374492
142	0.00191599122
143	0.001877449934
144	0.001840636967
145	0.001810021075
146	0.001746483126
147	0.001735943351
148	0.001724735558
149	0.001684780982
150	0.001674625162
151	0.001647484383
152	0.001613025208
153	0.001600052955
154	0.001590830646
155	0.001567094502
156	0.001559830597
157	0.00155408275
158	0.001544509839
159	0.001533136733
160	0.001521502979
161	0.001497642998
162	0.001465536843
163	0.001455905078
164	0.001427081743
165	0.001416497761
166	0.001393218791
167	0.001387514907
168	0.001381887531
169	0.001376461395
170	0.001368870655
171	0.001361612354
172	0.001355269771
173	0.001331129128
174	0.001331117068
175	0.001331126012
176	0.001317636031
177	0.001310246907
178	0.001295790133
179	0.001289902953
180	0.001289917826
181	0.001264110109
182	0.001256972286
183	0.001256946158
184	0.001256942138
185	0.001249824986
186	0.001244107289
187	0.001235987384
188	0.001235989193
189	0.001227948871
190	0.001227951685
191	0.001219888068
192	0.001199930831
193	0.00119995103
194	0.001199955854
195	0.001199925002
196	0.001199915757
197	0.001189113142
198	0.001182765311
199	0.001165693691
200	0.001157310324
201	0.001157323187
202	0.001152250856
203	0.001146141958
204	0.001125769958
205	0.001125767847
206	0.001125767847
207	0.001108426406
208	0.001090238246
209	0.001075970294
210	0.001075965772
211	0.001058730089
212	0.001058723658
213	0.00105295588
214	0.001039189289
215	0.001039189289
216	0.001039186777
217	0.001039186777
218	0.001034565039
219	0.001034570265
220	0.001034598604
221	0.001034579209
222	0.001034578304
223	0.001034576496
224	0.001029799633
225	0.00102980727
226	0.00102980727
227	0.001020472078
228	0.001020472078
229	0.001020455798
230	0.001019382354
231	0.001010664927
232	0.001006428994
233	0.001006428994
234	0.0009939159647
235	0.0009860868893
236	0.000974097243
237	0.0009740815661
238	0.0009619561635
239	0.0009619172729
240	0.0009577750899
241	0.0009484633591
242	0.0009423170394
243	0.0009376692356
244	0.0009376692356
245	0.0009376627036
246	0.0009376627036
247	0.0009330675641
248	0.0009330675641
249	0.0009277550061
250	0.0009277674324
251	0.0009277583881
252	0.0009173284903
253	0.0009039518187
254	0.0008936835667
255	0.0008936827627
256	0.000893665679
257	0.0008936709046
258	0.0008936709046
259	0.0008936703017
260	0.0008936768337
261	0.0008936768337
262	0.0008936742209
263	0.0008936742209
264	0.0008936674879
265	0.0008800129815
266	0.000872494198
267	0.0008724858571
268	0.00087248987627269	0.00087249640827270	0.00087246445227271	0.00087246847127272	0.000872447871
273	0.0008724455596
274	0.0008724392286
275	0.0008724392286
276	0.00087244043427277	0.00086595151428278	0.00085908871928279	0.00085908871928280	0.0008557481872281	0.0008557481872282	0.0008557520057
283	0.0008516573093
284	0.0008432702336
285	0.0008432609883
286	0.0008356172697
287	0.0008356296805
288	0.0008356296805
289	0.0008356064165
290	0.0008356174204
291	0.0008356174204
292	0.0008271228429
293	0.0008171076472
294	0.00081710287329295	0.00081709101529296	0.0008171048335
297	0.0008171016679
298	0.0008170879507
299	0.0008170902118
300	0.0008170883024
301	0.0008080157362
302	0.00080801573630303	0.00080802071030304	0.000808003878307	0.0008703703029
308	0.0008703755209
309	0.0008703751195
310	0.0008703751195
311	0.0008703813408
312	0.0008703737147
313	0.0008661705838
314	0.000866166871
315	0.000866166871
316	0.000866166871
317	0.0008624954657
318	0.0008624954657
319	0.0008585453033
320	0.0008585453033
321	0.0008585467082
322	0.0008585467082
323	0.0008497053525
324	0.0008497089649
325	0.0008497131794
326	0.0008497051518
327	0.0008496954184
328	0.0008496954184
329	0.0008497115739
330	0.0008412313582
331	0.000837221541
332	0.000837221541
333	0.0008344038167
334	0.0008304558619
335	0.0008304588722
336	0.0008304522495
337	0.0008304515471
338	0.0008304327827
339	0.000826668358
340	0.000826668358
341	0.0008184841085
342	0.0008102799907
343	0.0008102503891
344	0.0008102648387
345	0.0008102536001
346	0.0008102548042
347	0.0008102540516
348	0.0008102384481
349	0.0008102427629
350	0.0008102347353
351	0.0008102383477
352	0.0008102171248
353	0.0008102186802
354	0.0008042856098
355	0.0008042853087
356	0.0007986574863
357	0.0007986228675
358	0.0007986228675
359	0.000792388914
360	0.00079241395
361	0.0007876234524
362	0.000787609354
363	0.0007826992458
364	0.0007827007008
365	0.0007826944794
366	0.0007826944794
367	0.0007826944794
368	0.0007826944794
369	0.0007826944794
370	0.0007826944794
371	0.0007826944794
372	0.0007826944794
373	0.0007826891612
374	0.0007826891612
375	0.0007826883584
376	0.0007776544752
377	0.0007776498594
378	0.0007776450428
379	0.000777640427
380	0.0007776471501
381	0.0007776578869
382	0.0007776578869
383	0.0007776301919
384	0.0007776169464
385	0.0007776329012
386	0.0007776329012
387	0.0007776248234
388	0.000777629941
389	0.0007776193045
390	0.0007776193045
391	0.0007776108755
392	0.0007776085174
393	0.000777613635
394	0.0007776122302
395	0.0007679494041
396	0.0007679494041
397	0.0007679494041
398	0.0007679382157
399	0.0007679416776
400	0.0007679256727
401	0.0007634414266
402	0.0007634453902
403	0.0007634453902
404	0.0007634344526
405	0.0007634459923
406	0.0007634342018
407	0.0007634342018
408	0.0007634398712
409	0.0007634166415
410	0.0007634408747
411	0.000763422612
412	0.000763422612
413	0.0007634177955
414	0.0007634232141
415	0.0007634232141
416	0.0007634532171
417	0.0007634449386
418	0.0007634114737
419	0.0007634367104
420	0.0007634159892
421	0.0007634159892
422	0.0007634205549
423	0.0007634138318
424	0.0007634163906
425	0.0007634163906
426	0.000763418548
427	0.0007634139322
428	0.0007634061555
429	0.0007633964722
430	0.0007633931609
431	0.0007633931609
432	0.0007634021417
433	0.0007633818721
434	0.0007633818721
435	0.0007633910035
436	0.0007633890969
437	0.0007633815711
438	0.0007633815711
439	0.0007633793133
440	0.0007633793133
441	0.0007633686768
442	0.0007633745971
443	0.0007573767042
444	0.0007573788616
445	0.0007573741955
446	0.0007573764533
447	0.0007573703824
448	0.0007573689275
449	0.0007573590435
450	0.0007573590435
451	0.0007573468015
452	0.0007573438915
453	0.0007573438915
454	0.0007573433396
455	0.0007573348103
456	0.0007573348103
457	0.0007573471025
458	0.0007573389244
459	0.0007573162466
460	0.0007573119819
461	0.0007573278364
462	0.0007573371684
463	0.0007573071152
464	0.0007573239229
465	0.0007572989371
466	0.0007572898058
467	0.000757305008
468	0.000757305008
469	0.0007572853405
470	0.0007572896051
471	0.0007572733995
472	0.0007572810257
473	0.0007572810257
474	0.0007572802229
475	0.0007572897556
476	0.0007572822298
477	0.0007572822298
478	0.000757277915
479	0.000757277915
480	0.0007572855913
481	0.000757277915
482	0.0007572784167
483	0.0007572794201
484	0.0007572871467
485	0.0007572764098
486	0.000757269185
487	0.0007572830325
488	0.0007572693857
489	0.0007572693857
490	0.0007572784167
491	0.0007572866449
492	0.000757269185
493	0.0007572689341
494	0.0007572763095
495	0.0007572779651
496	0.0007572599031
497	0.0007572743026
498	0.0007572670778
499	0.0007572567925
500	0.000757261308
501	0.0007572682819
502	0.0007572535814
503	0.0007572582474
504	0.0007572652214
505	0.0007572641678
506	0.000757261609
507	0.000757260154
508	0.0007572527285
509	0.0007572469587
510	0.0007572607561
511	0.0007572509223
512	0.0007572528288
513	0.0007572589499
514	0.0007572589499
515	0.0007572513237
516	0.0007572509725
517	0.000757248514
518	0.0007572430954
519	0.0007572498185
520	0.0007572395834
521	0.0007572498185
522	0.0007572592509
523	0.0007572405868
524	0.0007572347167
525	0.0007572465071
526	0.0007572254348
527	0.0007572358204
528	0.0007572460054
529	0.0007572303015
530	0.0007572315558
531	0.000757230452
532	0.0007572271908
533	0.0007572230265
534	0.0007572297496
535	0.000757210634
536	0.0007572193138
537	0.0007572254348
538	0.0007572254348
539	0.0007572315558
540	0.0007572142965
541	0.0007572270403
542	0.0007572265386
543	0.0007572099817
544	0.0007572056669
545	0.0007572177083
546	0.0007572161027
547	0.0007572075735
548	0.0007572147983
549	0.0007572141962
550	0.0007572086271
551	0.0007572130924
552	0.0007572155007
553	0.000757203359
554	0.0007572076236
555	0.0007572088278
556	0.0007572076738
557	0.0007572037604
558	0.0007572138952
559	0.0007572026566
560	0.0007572115872
561	0.0007571926723
562	0.0007571948297
563	0.000757202205
564	0.000757192873
565	0.0007572040112
566	0.000757207724
567	0.0007572036099
568	0.0007571992449
569	0.0007572064195
570	0.0007572041617
571	0.0007571910166
572	0.0007571989438
573	0.0007572030078
574	0.0007571887087
575	0.0007571819856
576	0.0007571839925
577	0.0007571941273
578	0.0007571916689
579	0.0007572021549
580	0.0007571887087
581	0.0007571913177
582	0.0007571869527
583	0.0007571825877
584	0.0007571736068
585	0.0007571664824
586	0.0007571679876
587	0.0007571789251
588	0.0007571557957
589	0.0007571819354
590	0.0007571690412
591	0.000757175112
592	0.0007571746605
593	0.0007571642246
594	0.0007571800791
595	0.0007571640239
596	0.0007571726034
597	0.0007571682886
598	0.0007571841932
599	0.0007571718508
600	0.000757161415
601	0.0007571621676
602	0.0007571551435
603	0.0007571719512
604	0.0007571416471
605	0.0007571417976
606	0.0007571528857
607	0.000757149775
608	0.0007571514307
609	0.00075608	0.000610	0.00075609	0.000611	0.00075610	0.000612	0.00075611	0.000613	0.00075612	0.000614	0.00075613	0.000615	0.00075614	0.000616	0.00075615	0.000617	0.0007616	0.0007618	0.0007617	0.0007619	0.0007618	0.0007620	0.0007619	0.0007621	0.0007620	0.0007622	0.0007571157582
623	0.0007622	0.0007624	0.000757134924
625	0.0007571102393
626	0.0007571280003
627	0.00075626	0.000628	0.0007571210765
629	0.0007571387371
630	0.0007571345227
631	0.00075630	0.00632	0.0007571243377
633	0.0007571210263
634	0.000757633	0.0635	0.0007571208758
636	0.0007571275989
637	0.0007571636	0.0638	0.000757116862
639	0.0007571163101
640	0.0007571061252
641	0.0007571065265
642	0.0007571108915
643	0.0007571144537
644	0.0007571018605
645	0.0007571035664
646	0.0007571114434
647	0.0007571010578
648	0.0007571163603
649	0.0007571071788
650	0.0007571032152
651	0.00075711335
652	0.0007571167617
653	0.0007571066269
654	0.0007570965924
655	0.000757654	0.00656	0.000757655	0.00657	0.0007656	0.00658	0.00075657	0.000659	0.00075658	0.000660	0.00075659	0.000661	0.00075660	0.000662	0.00075661	0.00663	0.00075662	0.000664	0.00075663	0.000665	0.00075664	0.000666	0.0007570777778
667	0.0007570972948
668	0.0007570740149
669	0.00075668	0.0670	0.000757669	0.00671	0.000757670	0.00672	0.000757671	0.00673	0.000757672	0.00674	0.000757067342
675	0.0007570767242
676	0.000757675	0.00677	0.000757676	0.00678	0.000757677	0.00679	0.000757678	0.00680	0.000757679	0.00681	0.000757680	0.00682	0.000757681	0.0683	0.0007570682	0.0007155737231
683	0.0007155990152
684	0.686	0.00075707685	0.0007155771857
686	0.0007155839604
687	0689	0.000757059688	0690	0.000757058689	0691	0.000757072690	0.0007155883263
691	0.0007155701601
692	0694	0.00075705693	0.695	0.00075704694	0.696	0.00075705695	0.697	0.00075705696	0.698	0.00075704697	0.699	0.00075704698	0.700	0.00075703699	0.701	0.00075704700	0.702	0.00075703701	0.703	0.00075703702	0.0007155645704
703	0.0007155453504
704	0.0007155683341
705	0.0007155520749
706	0.0007155627136
707	0.0007155627136
708	0.0007155654737
709	0.0007155533796
710	0.0007155526771
711	0.0007155478595
712	0.0007155526771
713	0.0007155481104
714	0.0007155402317
715	0.0007155393284
716	0.0007155494654
717	0.0007155495657
718	0.0007155432929
719	0.000715531801
720	0.0007155488632
721	0.000715544146
722	0.0007155433431
723	0.0007155533796
724	0.000715538927
725	0.0007155351131
726	0.0007155373211
727	0.0007155298941
728	0.0007155299944
729	0.000715520811
730	0.0007155420383
731	0.0007155410848
732	0.0007155244743
733	0.0007155252773
734	0.0007155264816
735	0.0007155383248
736	0.0007155317508
737	0.0007155239725
738	0.0007155246751
739	0.0007155135847
740	0.0007155250765
741	0.0007155135345
742	0.0007155255282
743	0.0007155152407
744	0.0007155158931
745	0.0007155008382
746	0.0007154999349
747	0.0007155203593
748	0.0007155100217
749	0.0007155031968
750	0.0007155208612
751	0.0007154997844
752	0.0007155019924
753	0.0007154952679
754	0.0007154866867
755	0.0007155018419
756	0.0007155038492
757	0.0759	0.000757758	0.00760	0.000757759	0.00761	0.000757760	0.00762	0.000757761	0.00763	0.000757762	0.00764	0.00075763	0.000765	0.00075764	0.000766	0.0007570176715
767	0.0007570176715
768	0.0007570176715
769	0.0007570176715
770	0.0007570176715
771	0.0007570176715
772	0.0007570176715
773	0.0007570176715
774	0.0007570176715
775	0.0007570176715
776	0.0007570176715
777	0.0007570176715
778	0.0007570176715
779	0.0007570176715
780	0.0007570176715
781	0.0007570176715
782	0.0007570176715
783	0.0007570176715
784	0.0007570176715
785	0.0007570176715
786	0.0007570176715
787	0.0007570176715
788	0.0007570176715
789	0.0007570176715
790	0.0007570176715
791	0.0007570176715
792	0.0007570176715
793	0.0007570176715
794	0.0007570176715
795	0.0007570176715
796	0.0007570176715
797	0.0007570176715
798	0.0007570176715
799798	0.00071547409800799	0.0007154539675
800	0.0007154471928
801	0.0007154586345
802	0.0007154529638
803	0.0007154452858
804	0.0007154477448
805	0.0007154578315
806	0.0007154507056
807	0.000715449451
808	0.0007154396152
809	0.0007154591363
810	0.0007154371562
811	0.0007154589356
812	0.0007154510067
813	0.0007154433287
814	0.0007154468917
815	0.0007154536162
816	0.0007154429774
817	0.0007154318368
818	0.0007154367548
819	0.0007154306826
820	0.0007154377082
821	0.0007154277219
822	0.000715450806
823	0.0007154364537
824	0.0007154328405
825	0.0007154353496
826	0.0007154233058
827	0.0007154250622
828	0.0007154260156
829	0.0007154294281
830	0.0007154311343
831	0.0007154310841
832	0.0007154317365
833	0.0007154350485
834	0.0007154160139
835	0.0007154279574
836	0.0007154317713
837	0.0007154249464
838	0.0007154181717
839	0.0007154226882
840	0.0007154186234
841	0.0007154269537
842	0.0007154332266
843	0.0007154230896
844	0.0007154170175
845	0.000715417971
846	0.000715419075
847	0.0007154201288
848	0.0007154164153
849	0.0007154227384
850	0.0007154119992
851	0.0007154175695
852	0.0007154220358
853	0.0007154089883
854	0.0007154042711
855	0.0007154100923
856	0.0007153944352
857	0.0007154144582
858	0.000715412752
859	0.0007154063788
860	0.0007154148095
861	0.000715411648
862	0.0007154075831
863	0.000715408085
864	0.0007154116981
865	866	0.0007570176866	867	0.0007570176715
868	0.0007570176715
869	0.0007570176715
870	0.0007570176715
871	0.0007570176715
872	0.0007570176715
873	0.0007570176715
874	0.0007570176715
875	0.0007570176715
876	0.0007570176715
877	0.0007570176715
878	0.0007570176715
879	0.0007570176715
880	0.0007570176715
881	0.0007570176715
882	0.0007570176715
883	0.0007570176715
884	0.0007570176715
885	0.0007570176715
886	0.0007570176715
887	0.0007570176715
888	0.0007570176715
889	0.0007570176715
890	0.0007570176715
891	0.0007570176715
892	0.0007570176715
893	0.0007570176715
894	0.0007570176715
895	0.0007570176715
896	0.0007570176715
897	0.0007570176715
898	0.0007570176715
899	0.0007570176715
900	0.0007570176715
901	0.0007570176715
902	0.0007570176715
903	0.0007570176715
904	0.0007570176715
905	0.0007570176715
906	0.0007570176715
907	0.0007570176715
908	0.0007570176715
909	0.0007570176715
910	0.0007570176715
911	0.0007570176715
912	0.0007570176715
913	0.0007570176715
914	0.0007570176715
915	0.0007570176715
916	0.0007570176715
917	0.0007570176715
918	0.0007570176715
919	0.0007570176715
920	0.0007570176715
921	0.0007570176715
922	0.0007570176715
923	0.0007570176715
924	0.0007570176715
925	0.0007570176715
926	0.0007570176715
927	0.0007570176715
928	0.0007570176715
929	0.0007570176715
930	0.0007570176715
931	0.0007570176715
932	0.0007570176715
933	0.0007570176715
93933	0.00070194776893934	0.00070194776893935	0.00070194776893936	0.00070194776893937	0.00070194776893938	0.00070194776894939	0.00070194776894940	0.00941	0.000715941	0.00942	0.000715942	0.0943	0.0007153943	0.0944	0.0007153944	0.0945	0.0007153945	0.0946	0.0007153946	0.947	0.00071531947	0.948	0.0007153189603
949	0.000715320265
950	0.000715316950	0951	0.0007153172541
952	0.000715315046
953	0.0007153122358
954	0.0007152988872
955	0.0007152981344
956	0.0007153095956	957	0.0007153095957	958	0.0007153095259
959	0.0007153095259
960	0.0007153095259
961	0.0007153095259
962	0.0007153095259
963	0.0007153095259
964	0.0007153095259
965	0.0007153095259
966	0.0007153095259
967	0.0007153095259
968	0.0007153095259
969	0.0007153095259
970	0.0007153095259
971	0.0007153095259
972	0.0007153095259
973	0.0007153095259
974	0.0007153095259
975	0.0007153095259
976	0.0007153095259
977	0.0007153095259
978	0.0007153095259
979	0.0007153095259
980	0.0007153095259
981	0.0007153095259
982	0.0007153095259
983	0.0007153095259
984	0.0007153095259
985	0.0007153095259
986	0.0007153095259
987	0.0007153095259
988	0.0007153095259
989	0.0007153095259
990	0.0007153095259
991	0.0007153095259
992	0.0007153095259
993	0.0007153095259
994	0.0007153095259
995	0.0007153095259
996	0.0007153095259
997	0.0007153095259
998	0.0007153095259
999	0.0007153095259
0.0007019477684
1563534
6851308719
998	0.0006851308719
999	0.0006851308719
007014920764
